gene_name_unique	gene_name	gene_id	seqnames	start	end	strand	exonic_length	logFC	AveExpr	t	P.Value	adj.P.Val	B
Slc18b1	Slc18b1	ENSMUSG00000037455	chr10	23796986	23827968	+	3258	0.166577361921584	4.20810797844634	3.24833849217936	0.00168102588027615	0.0116606434178324	-1.69055149952608
Jpt1	Jpt1	ENSMUSG00000020737	chr11	115497353	115514387	-	2149	0.162770469706286	5.73808619355003	3.24497733043157	0.00169869222992163	0.0117770702731794	-1.92472102022614
Guk1	Guk1	ENSMUSG00000020444	chr11	59183875	59192212	-	1835	0.0971704854423425	5.90482592689515	3.24478656650639	0.00169970008592085	0.0117779425258439	-1.93674035348045
Adnp2	Adnp2	ENSMUSG00000053950	chr18	80126311	80151482	-	5012	0.0965049022993121	5.11630500624013	3.24313275968923	0.00170846108462866	0.0118325108210822	-1.85937665717481
Myom1	Myom1	ENSMUSG00000024049	chr17	71002633	71126856	+	10459	-0.329105294638544	2.27222051723943	-3.24167683203873	0.00171620880759701	0.0118748595211855	-1.34695488501907
St3gal4	St3gal4	ENSMUSG00000032038	chr9	35046576	35119268	-	2923	-0.205901787881126	4.93140846619112	-3.24164955177672	0.00171635429310927	0.0118748595211855	-1.82893786423374
Grin1	Grin1	ENSMUSG00000026959	chr2	25291181	25319187	-	9700	-0.135837396092709	9.27753453548886	-3.24119178493965	0.00171879728500106	0.0118764167176381	-1.86761687404335
Leprotl1	Leprotl1	ENSMUSG00000031513	chr8	34135572	34147033	-	2879	0.103623598005871	6.18770693583396	3.24116275925762	0.00171895229783149	0.0118764167176381	-1.96066233611831
Insm1	Insm1	ENSMUSG00000068154	chr2	146221921	146225020	+	3100	0.298261783452351	2.2094783589084	3.24110746722442	0.00171924762339508	0.0118764167176381	-1.34820927301613
Eif4e	Eif4e	ENSMUSG00000028156	chr3	138526179	138559696	+	6008	0.0570551951454519	6.6224774169445	3.24089658381122	0.0017203744291677	0.0118780557149308	-1.96602216929691
Kctd18	Kctd18	ENSMUSG00000054770	chr1	57955101	58018956	-	12973	-0.152035991082475	4.02964212671305	-3.24015403226047	0.00172434758502627	0.011894182077661	-1.66832749127664
Slc4a7	Slc4a7	ENSMUSG00000021733	chr14	14702279	14799940	+	15201	-0.202870442760555	5.30679328991126	-3.24012714475129	0.00172449161254787	0.011894182077661	-1.88854607727818
Fbxo38	Fbxo38	ENSMUSG00000042211	chr18	62504155	62548695	-	5666	-0.0961025425024493	5.82821330832858	-3.23985501552728	0.0017259499531435	0.0118980948499355	-1.94354176842501
Ddx55	Ddx55	ENSMUSG00000029389	chr5	124552864	124569660	+	5300	-0.150402018414209	4.80275302049308	-3.23965800704065	0.00172700644219555	0.0118992347898025	-1.81785079019798
Dcun1d2	Dcun1d2	ENSMUSG00000038506	chr8	13255963	13288131	-	4988	-0.105222849903304	6.03893778891198	-3.23947480897521	0.00172798941399835	0.0118998672744301	-1.95810307685
Arl5a	Arl5a	ENSMUSG00000036093	chr2	52397951	52424901	-	5409	0.0799157547971969	6.48940475128278	3.23871415176681	0.00173207641988427	0.0119202707202516	-1.97284896369418
Car8	Car8	ENSMUSG00000041261	chr4	8143362	8239041	-	3853	0.234876488041875	3.9807963734389	3.23859124940793	0.00173273762210802	0.0119202707202516	-1.6685094588932
Bet1	Bet1	ENSMUSG00000032757	chr6	4076899	4086972	-	3730	0.110195982285232	4.0912886273697	3.23774600169101	0.00173729137461663	0.0119454437308218	-1.69245357469083
Canx	Canx	ENSMUSG00000020368	chr11	50293961	50325673	-	4693	0.109012201351488	8.49436050727749	3.23696286416831	0.0017415205075956	0.0119683599268781	-1.91195074330769
Tmem191c	Tmem191c	ENSMUSG00000055692	chr16	17276077	17283229	+	2878	-0.169961614277073	6.21643705578332	-3.2331026959218	0.00176250756232813	0.0121063598146952	-1.98424973170157
Myh7	Myh7	ENSMUSG00000053093	chr14	54970684	54994626	-	8616	0.370245960318427	4.13164669825152	3.23283279181732	0.00176398380380158	0.0121088496531101	-1.71856008372037
Rpl24	Rpl24	ENSMUSG00000098274	chr16	55966275	55971435	+	1030	0.089053279421619	6.82936326953642	3.2327049025979	0.00176468369841625	0.0121088496531101	-1.98597320760703
Arhgap27	Arhgap27	ENSMUSG00000034255	chr11	103331497	103363692	-	6415	-0.178200936504728	4.43831117111928	-3.23211249244347	0.00176792915180949	0.0121248885280494	-1.77402415515637
Ift74	Ift74	ENSMUSG00000028576	chr4	94614491	94693229	+	2656	0.102777975599114	4.413190543335	3.23184327779007	0.00176940586008228	0.0121287866784798	-1.77293724958095
Nxn	Nxn	ENSMUSG00000020844	chr11	76257198	76399140	-	3239	-0.201873591734617	3.92659218091461	-3.2291615627126	0.00178417888690277	0.0122122866296602	-1.67819425535918
Ssbp3	Ssbp3	ENSMUSG00000061887	chr4	106910701	107049694	+	6582	0.110019121850375	7.11655866249433	3.22913656050515	0.00178431716059215	0.0122122866296602	-1.98775850834199
Zscan22	Zscan22	ENSMUSG00000054715	chr7	12897815	12909083	+	3501	0.141127835614067	3.46434694686457	3.22913406671817	0.00178433095292946	0.0122122866296602	-1.58496664835778
Ints10	Ints10	ENSMUSG00000031864	chr8	68793929	68831667	+	6885	-0.153494044933778	6.38565631464673	-3.22765425284438	0.00179253294977044	0.0122621375401049	-2.00319979818998
Atp5h	Atp5h	ENSMUSG00000034566	chr11	115415689	115419962	-	1465	0.0802679275302323	7.10641021478449	3.22734386453436	0.00179425777447172	0.012267651849729	-1.9937063081846
Serinc2	Serinc2	ENSMUSG00000023232	chr4	130253495	130279205	-	2319	0.455579181396919	3.03172358529159	3.22710817610203	0.00179556853005819	0.0122681892374288	-1.50940465190699
Kctd20	Kctd20	ENSMUSG00000005936	chr17	28951950	28969549	+	7821	0.0624088473911071	6.08729667475381	3.22699937991927	0.00179617389044958	0.0122681892374288	-1.9975048849728
Slc6a6	Slc6a6	ENSMUSG00000030096	chr6	91684053	91759066	+	8457	-0.135578562724558	7.82984281042692	-3.22549241996833	0.00180457853961897	0.0123192930672454	-1.97130092273912
Dnaja4	Dnaja4	ENSMUSG00000032285	chr9	54698873	54716315	+	3589	0.123785338592215	5.79954455670901	3.22512419708832	0.00180663778760336	0.0123270487367745	-1.98606036418636
Qpctl	Qpctl	ENSMUSG00000030407	chr7	19139702	19149291	-	4310	-0.0890535344852621	4.35301490519895	-3.22485193001324	0.00180816182659924	0.0123311465120427	-1.77909934300472
Zfp78	Zfp78	ENSMUSG00000055150	chr7	6363280	6382605	+	5018	0.250625636449468	1.97038656852291	3.22413951528197	0.00181215532523203	0.012352072515479	-1.36962630460612
Cfap61	Cfap61	ENSMUSG00000037143	chr2	145934784	146215039	+	10606	0.268331265850862	2.16181025339267	3.22345572837418	0.00181599610930795	0.012371936758974	-1.38781005635316
Tfdp1	Tfdp1	ENSMUSG00000038482	chr8	13338751	13378448	+	3670	-0.131298424097761	5.91295567035069	-3.22285008463792	0.00181940432824454	0.0123888352855938	-1.99849854686837
Phkg2	Phkg2	ENSMUSG00000030815	chr7	127573340	127583307	+	4000	-0.0761274874029283	5.58279917302995	-3.22211286030784	0.00182356108470105	0.0124093926931139	-1.97378485587079
Mrm1	Mrm1	ENSMUSG00000018405	chr11	84813061	84819515	-	2868	0.141521287392068	3.55369312300579	3.22198515779155	0.00182428202325938	0.0124093926931139	-1.62350163850012
Mllt10	Mllt10	ENSMUSG00000026743	chr2	18055237	18212388	+	5907	-0.138341083513278	5.88110982957652	-3.22170031073852	0.00182589107485648	0.0124140140135227	-1.99935111587814
Mrpl55	Mrpl55	ENSMUSG00000036860	chr11	59202486	59206134	+	1027	0.0999847164118641	4.25407662492515	3.22101886257954	0.00182974584708033	0.0124338912448161	-1.77766096065753
Katnal1	Katnal1	ENSMUSG00000041298	chr5	148871584	148929320	-	10496	0.0964085495083351	6.49271239639988	3.22070179760567	0.00183154199419628	0.0124397661487807	-2.02453029462824
Cep44	Cep44	ENSMUSG00000038215	chr8	56531522	56551047	-	6096	-0.188542762312351	4.07354717166625	-3.21898576698157	0.00184129182522429	0.0124996287454092	-1.73724503188816
F13a1	F13a1	ENSMUSG00000039109	chr13	36867178	37050244	-	6739	-0.41742895124582	1.92861555757393	-3.2174387329838	0.00185012307918798	0.0125531979046733	-1.37845145638543
Zfp458	Zfp458	ENSMUSG00000055480	chr13	67254918	67278466	-	8103	0.172014365170781	2.75261143089727	3.2150887074797	0.00186361405655653	0.0126322910181012	-1.49029475806202
Rpl36a	Rpl36a	ENSMUSG00000079435	chrX	134585654	134588062	+	1655	0.118811609055805	5.69396946125581	3.21507863437086	0.00186367208160409	0.0126322910181012	-2.00617612131364
Erlin2	Erlin2	ENSMUSG00000031483	chr8	27023261	27040328	+	5829	-0.109400269152933	6.03248350026537	-3.2143250043961	0.00186801808097608	0.0126531523422792	-2.0302330094854
Igflr1	Igflr1	ENSMUSG00000036826	chr7	30565427	30567962	+	1270	-0.251103834682902	2.89261906903414	-3.21421643060401	0.00186864498007748	0.0126531523422792	-1.51088435810065
Mtf2	Mtf2	ENSMUSG00000029267	chr5	108065674	108109004	+	5698	-0.202808516215159	6.02038761559985	-3.21333596930548	0.00187373598814317	0.0126760957270918	-2.0323856072373
Upf2	Upf2	ENSMUSG00000043241	chr2	5951469	6056703	+	5474	0.0815695237526421	5.95698660891674	3.21330212823599	0.00187393192280979	0.0126760957270918	-2.03015517110306
Morf4l2	Morf4l2	ENSMUSG00000031422	chrX	136732942	136743690	-	3135	0.0990271528051796	7.54273016816721	3.21234164007269	0.00187950100072209	0.0127008061035723	-2.01936497289514
Stimate	Stimate	ENSMUSG00000006526	chr14	30825590	30877210	+	4362	-0.145666183520833	5.29546224326181	-3.21227757215833	0.00187987302781747	0.0127008061035723	-1.9687245326125
Npr2	Npr2	ENSMUSG00000028469	chr4	43631935	43651244	+	4667	-0.127582618146019	5.89635192611664	-3.212180234119	0.00188043837839904	0.0127008061035723	-2.02809236137349
Prps1	Prps1	ENSMUSG00000031432	chrX	140456613	140476140	+	1993	0.105974619378562	5.72072232047405	3.211398873834	0.00188498237409734	0.0127203699350075	-2.01905688386305
L3mbtl1	L3mbtl1	ENSMUSG00000035576	chr2	162943472	162974522	+	4193	-0.328474092760255	5.01078059367181	-3.21135459607204	0.00188524017834044	0.0127203699350075	-1.92594819191235
Gabarap	Gabarap	ENSMUSG00000018567	chr11	69991143	69994951	+	1844	0.0901402727110332	6.68699939319962	3.21091098910902	0.00188782487032963	0.0127313765118745	-2.0513105490101
6330403K07Rik	6330403K07Rik	ENSMUSG00000018451	chr11	71031941	71033513	-	1573	0.24620731101975	7.78559230011173	3.2104990182101	0.00189022820127086	0.0127411495060928	-2.01459793900171
Lrrc59	Lrrc59	ENSMUSG00000020869	chr11	94629767	94645216	+	3073	0.102409801380187	6.45092841102623	3.20997115960536	0.0018933117728615	0.0127554955111098	-2.05510550267054
Ccnt2	Ccnt2	ENSMUSG00000026349	chr1	127774164	127808061	+	12345	-0.14824085236404	6.66907219215216	-3.20920638938248	0.00189778764790712	0.0127788222512409	-2.0562908742662
Rpl38	Rpl38	ENSMUSG00000057322	chr11	114668524	114672331	+	542	0.120869664984801	5.9755218040872	3.20905272283539	0.00189868818591042	0.0127788222512409	-2.04420549956996
Pip5kl1	Pip5kl1	ENSMUSG00000046854	chr2	32574797	32583782	+	2494	-0.310345066117808	2.97741915166373	-3.20887418827495	0.00189973496072993	0.0127794261615248	-1.53716132356312
Lrch1	Lrch1	ENSMUSG00000068015	chr14	74754675	74947876	-	7734	-0.257412736055049	5.13779357701714	-3.20853761580841	0.0019017098032344	0.0127862693870035	-1.95130551242513
Mlec	Mlec	ENSMUSG00000048578	chr5	115142981	115158179	-	6007	0.13508960334253	7.24531524833517	3.20800155436248	0.00190485911352939	0.0128009983608243	-2.04398977739203
Rbsn	Rbsn	ENSMUSG00000014550	chr6	92186712	92214925	-	8783	0.0614476804276194	5.97945783892962	3.2076959818499	0.00190665650479473	0.0128066319459376	-2.04713669500139
Zfp37	Zfp37	ENSMUSG00000028389	chr4	62189540	62231047	-	4086	0.126277031733678	4.30128680856718	3.20737138076656	0.00190856755998963	0.0128118649013678	-1.82398397901254
Pkd1	Pkd1	ENSMUSG00000032855	chr17	24549834	24596508	+	17415	-0.140457377244283	7.71911739955091	-3.20723779734998	0.00190935453858473	0.0128118649013678	-2.02790682603151
Zswim7	Zswim7	ENSMUSG00000014243	chr11	62267224	62281375	-	732	-0.174340617054585	3.51147117809792	-3.20584259633455	0.00191759222613337	0.0128606775467398	-1.65302241237746
Bbs10	Bbs10	ENSMUSG00000035759	chr10	111298679	111301727	+	3049	0.207861840204293	2.01979399874743	3.2056680949495	0.00191862486981286	0.0128611435173751	-1.42147229933376
AW549877	AW549877	ENSMUSG00000041935	chr15	3982035	3995744	-	5199	-0.079531555723813	6.36186593845075	-3.20498900288201	0.00192264847155613	0.0128816482893573	-2.06794663272099
Ccdc166	Ccdc166	ENSMUSG00000098176	chr15	75979872	75982455	-	2584	0.189065293921691	2.51745757117174	3.2043599891228	0.00192638239754974	0.0129001926552065	-1.48891060723448
Caprin1	Caprin1	ENSMUSG00000027184	chr2	103762941	103797649	-	10219	0.0898218555769095	7.82258832709885	3.20370490136103	0.00193027830947968	0.012916817971901	-2.03326019562523
Egr1	Egr1	ENSMUSG00000038418	chr18	34859823	34864984	+	4484	0.488640093569364	7.87199034216838	3.20361732117029	0.00193079972080539	0.012916817971901	-2.03071518212136
Npepl1	Npepl1	ENSMUSG00000039263	chr2	174110349	174123070	+	2998	-0.139894539143415	3.93705990467729	-3.20340497251693	0.00193206449170507	0.0129188067890525	-1.75006803166238
Naa38	Naa38	ENSMUSG00000059278	chr11	69395487	69396680	+	890	0.120743175090505	4.2326157192334	3.20265500792215	0.00193653756082638	0.0129422352601174	-1.82483462824772
Timm8b	Timm8b	ENSMUSG00000039016	chr9	50603910	50605320	+	518	0.102633410221314	5.54087826164089	3.2020998567919	0.0019398549234874	0.012957920356842	-2.02893695751666
Mterf3	Mterf3	ENSMUSG00000021519	chr13	66906968	66933088	-	4899	-0.130459284306886	4.74904182103635	-3.20184517193275	0.00194137859606968	0.0129616141966592	-1.91888193184215
Eef1a2	Eef1a2	ENSMUSG00000016349	chr2	181147653	181157014	-	2084	0.0890056736566525	9.75646846356234	3.2011615963515	0.00194547367491999	0.0129824637587239	-1.96133662844261
Snw1	Snw1	ENSMUSG00000021039	chr12	87449075	87472274	-	6586	0.0908613123105972	5.89916238309178	3.20082043171909	0.00194752050066415	0.0129896309916925	-2.06249008881255
Bbof1	Bbof1	ENSMUSG00000057265	chr12	84409071	84442887	+	4257	-0.253908847967578	4.39162333178946	-3.20034981189049	0.00195034730004236	0.0130019907625889	-1.85032221832433
Dctn5	Dctn5	ENSMUSG00000030868	chr7	122133041	122149044	+	2649	0.0595528830215519	6.13529056318769	3.20012686345421	0.00195168778842916	0.013004434650147	-2.07616880265279
Anpep	Anpep	ENSMUSG00000039062	chr7	79821803	79861059	-	4135	-0.320750042771893	2.94427528132138	-3.19865400612946	0.00196056507633238	0.0130534503823954	-1.55605656078366
Elp5	Elp5	ENSMUSG00000018565	chr11	69968222	69982517	-	2294	0.0928984978608502	5.51914927616947	3.19858214990438	0.00196099913630533	0.0130534503823954	-2.03529584633621
Uckl1	Uckl1	ENSMUSG00000089917	chr2	181569149	181584892	-	4629	-0.131966208514037	4.76983234682676	-3.19761671179507	0.00196683975014838	0.0130858052734087	-1.92969934879439
Bin1	Bin1	ENSMUSG00000024381	chr18	32377230	32435737	+	4117	-0.106059044406539	8.33590628053902	-3.19700921004556	0.00197052328568695	0.0131037835825587	-2.0329610940958
Sbno2	Sbno2	ENSMUSG00000035673	chr10	80056992	80105571	-	10715	-0.145920279456404	4.87156039972035	-3.19486797230966	0.00198355797764546	0.0131838972999004	-1.95483908459114
Emc3	Emc3	ENSMUSG00000030286	chr6	113514874	113531652	-	3361	0.0818832601015531	6.03837714265269	3.19426036502245	0.00198727141193807	0.0132020075440841	-2.0885044062284
Med28	Med28	ENSMUSG00000015804	chr5	45520229	45529276	+	5011	0.115846805358677	5.48605132129632	3.19400234623889	0.00198885027611601	0.0132059262739816	-2.04718684486507
Cops4	Cops4	ENSMUSG00000035297	chr5	100518309	100547803	+	5006	0.0865596620696749	5.8983189582861	3.19346047790877	0.00199216988449909	0.0132213938706344	-2.08258331551001
Elavl4	Elavl4	ENSMUSG00000028546	chr4	110203722	110351909	-	5387	0.143364584367506	6.64621622103096	3.19305124130376	0.00199468039203949	0.013231479023797	-2.10264168348808
Ei24	Ei24	ENSMUSG00000062762	chr9	36779159	36797393	-	4868	0.0654970481915669	6.55367916689899	3.19167431232781	0.00200314904147074	0.0132797214498435	-2.10730540909994
Gucy2f	Gucy2f	ENSMUSG00000042282	chrX	142081160	142196931	-	8122	0.376569624318075	0.895146556913563	3.19154564828065	0.00200394208952555	0.0132797214498435	-1.39919749997405
Jmjd1c	Jmjd1c	ENSMUSG00000037876	chr10	67096125	67256326	+	17822	-0.0988978960764895	6.80592984437917	-3.19041280472455	0.00201093728460656	0.0133194670443212	-2.10775909982796
Gramd1a	Gramd1a	ENSMUSG00000001248	chr7	31130127	31155896	-	5239	-0.100293829166753	6.66387506380897	-3.19010216856876	0.0020128594138747	0.0133255883755423	-2.11075299997456
Tet2	Tet2	ENSMUSG00000040943	chr3	133463679	133545139	-	16870	-0.160760685895577	5.93634355622579	-3.18882427771365	0.00202078471474905	0.013371426311221	-2.09655832758759
Tut7	Tut7	ENSMUSG00000035248	chr13	59771561	59823147	-	14732	-0.09029223554057	6.27979207873979	-3.18815431934482	0.00202495134337582	0.0133923602219402	-2.11459077127388
Ndufb3	Ndufb3	ENSMUSG00000026032	chr1	58586384	58595964	+	763	0.0826322140713653	5.5157892048959	3.18793233372472	0.00202633369362943	0.013394868223284	-2.06488382578211
Caml	Caml	ENSMUSG00000021501	chr13	55623005	55632411	+	1755	-0.0894320324645204	4.95976483127858	-3.18675519233038	0.00203367874137397	0.0134367700314531	-1.9964449569348
Ror1	Ror1	ENSMUSG00000035305	chr4	100095791	100444765	+	5762	-0.436504545465974	1.94685777999581	-3.18641892800724	0.0020357815040754	0.0134440110899697	-1.46748233273401
Dynlrb1	Dynlrb1	ENSMUSG00000047459	chr2	155236533	155250277	+	1009	0.0799275576837886	6.62429946053033	3.18588569600447	0.002039120130154	0.0134549171137032	-2.12323275507673
Crcp	Crcp	ENSMUSG00000025532	chr5	130029290	130060789	+	1585	0.0877081991174418	4.76433267248154	3.18573479685901	0.00204006585498902	0.0134549171137032	-1.96895940635182
Zdhhc20	Zdhhc20	ENSMUSG00000021969	chr14	57832703	57890276	-	7213	-0.14008783573603	6.2974631772131	-3.18567258630615	0.00204045586424392	0.0134549171137032	-2.12130240051165
Bmerb1	Bmerb1	ENSMUSG00000044117	chr16	13986604	14101500	+	2395	0.0982250688295787	7.70309983332279	3.1853360171065	0.00204256708577174	0.0134589282982256	-2.09018140025007
Dpy19l1	Dpy19l1	ENSMUSG00000043067	chr9	24411776	24503140	-	6350	0.141106955567371	6.85507762214973	3.18525429279509	0.0020430800314913	0.0134589282982256	-2.12125844976098
Itm2c	Itm2c	ENSMUSG00000026223	chr1	85894281	85908675	+	2491	0.140731198453643	9.45369480583036	3.18200212668876	0.00206359032184693	0.0135873380510957	-2.02789989806395
Pstpip2	Pstpip2	ENSMUSG00000025429	chr18	77789914	77882879	+	2340	-0.270842174497404	3.93116012780436	-3.18145094811001	0.00206708541722996	0.0136036429651413	-1.80598741726478
Dph7	Dph7	ENSMUSG00000026975	chr2	24962400	24972163	+	2365	-0.099099178849368	4.40005176087795	-3.18111896729816	0.00206919321819344	0.0136108064248951	-1.91255704618948
Fmnl1	Fmnl1	ENSMUSG00000055805	chr11	103171107	103198901	+	4886	0.255656435967672	6.77480134508761	3.18054820421591	0.00207282178057776	0.0136279612191309	-2.13527260148212
Atp13a5	Atp13a5	ENSMUSG00000048939	chr16	29231851	29378732	-	4661	-0.158029767518897	4.80578410361726	-3.17929852788562	0.00208078721927926	0.0136735982967696	-1.98672874004114
Pfn2	Pfn2	ENSMUSG00000027805	chr3	57841895	57848079	-	3541	0.0843776545054382	8.4985009787853	3.17858209936676	0.00208536661888675	0.0136959981110767	-2.07758256593195
Ube2l3	Ube2l3	ENSMUSG00000038965	chr16	17152013	17202649	-	5841	0.0724071913711226	7.04879035277195	3.17844448930513	0.00208624729708155	0.0136959981110767	-2.13486123029181
Gtf2h5	Gtf2h5	ENSMUSG00000034345	chr17	6079786	6086517	+	3855	0.0838727503451295	5.62408253860958	3.17752924397014	0.00209211353637958	0.0137277602217575	-2.10646398148836
Rcor3	Rcor3	ENSMUSG00000037395	chr1	192098546	192138062	-	13622	-0.188883927671667	5.10344654862502	-3.17707635260235	0.00209502202477059	0.013740092876602	-2.0415406911504
Mrps21	Mrps21	ENSMUSG00000054312	chr3	95862634	95871519	-	739	0.105692449518994	4.52884360062697	3.17563844898146	0.00210428135048847	0.0137940446112286	-1.95553533177814
Eif5a	Eif5a	ENSMUSG00000078812	chr11	69916714	69921958	-	2377	0.0889751559438272	7.90586848678982	3.17472685496089	0.00211017130373961	0.0138258672320094	-2.11188231315699
Sqstm1	Sqstm1	ENSMUSG00000015837	chr11	50199366	50210827	-	3356	0.0886952605441369	8.51599611102619	3.17431198624741	0.00211285693021103	0.0138366741486552	-2.08933375781986
Rpl4	Rpl4	ENSMUSG00000032399	chr9	64173375	64178666	+	2007	0.0767739251038186	8.59392822863819	3.173626997351	0.00211729814883518	0.0138589618536256	-2.0881986268977
Rnf7	Rnf7	ENSMUSG00000051234	chr9	96470937	96478675	-	1328	0.110857451290236	5.8477661734592	3.17321363303307	0.00211998246825825	0.0138697334143324	-2.13635715631008
Fopnl	Fopnl	ENSMUSG00000022677	chr16	14299244	14317405	-	5806	0.0946583252888784	5.03640080064522	3.17286005115294	0.00212228109157075	0.0138779722897866	-2.04657608552096
Mageh1	Mageh1	ENSMUSG00000047238	chrX	153036166	153037575	-	1410	0.121032626594014	4.71530415124452	3.17261259757373	0.00212389116249629	0.0138817027375492	-2.00119511736217
Glmn	Glmn	ENSMUSG00000029276	chr5	107548967	107597888	-	2688	-0.179482613919958	4.49642684644607	-3.17221954476599	0.00212645092780789	0.0138916336785806	-1.95541087183544
Fstl1	Fstl1	ENSMUSG00000022816	chr16	37776873	37836514	+	4914	-0.172561916115419	5.45325133819004	-3.17156207254531	0.00213073917041053	0.0139128411454728	-2.10121374709009
Ankrd24	Ankrd24	ENSMUSG00000054708	chr10	81628540	81647610	+	8142	-0.248247807983208	5.38830739071259	-3.17107695577596	0.00213390843103837	0.0139267249656184	-2.09365079364148
Arhgap22	Arhgap22	ENSMUSG00000063506	chr14	33214026	33369934	+	3876	-0.23428504824609	3.46194464195762	-3.17050329051777	0.0021376618568538	0.0139444058498138	-1.73984365593793
Phykpl	Phykpl	ENSMUSG00000020359	chr11	51584757	51604489	+	9699	-0.199855864801089	2.50622568570646	-3.16991854618801	0.00214149411446107	0.0139625834523431	-1.57536067865712
Thpo	Thpo	ENSMUSG00000022847	chr16	20724454	20734511	-	2628	-0.346446179884527	3.26668110580974	-3.16861993700775	0.00215002780112587	0.0140055541042697	-1.71317730159708
Tmem179	Tmem179	ENSMUSG00000054013	chr12	112500189	112516747	-	2499	0.0882716684713696	7.01468004597153	3.16859645169738	0.00215018242445539	0.0140055541042697	-2.16354194293212
Ppp6c	Ppp6c	ENSMUSG00000026753	chr2	39194354	39226451	-	4444	0.0738307929781179	5.66816911309734	3.16736883376814	0.00215827932249719	0.0140514401722598	-2.13975881010602
Atxn3	Atxn3	ENSMUSG00000021189	chr12	101918901	101958246	-	5407	-0.119685960844137	5.21459969718543	-3.16709451348936	0.00216009252046708	0.0140563915330395	-2.08713736522009
Coa6	Coa6	ENSMUSG00000051671	chr8	126422515	126425433	+	747	0.169112018525029	3.3773274693541	3.16662093688892	0.00216322610650456	0.014065922980449	-1.73928232998951
Gpsm2	Gpsm2	ENSMUSG00000027883	chr3	108678638	108722309	-	3909	-0.161389457354229	3.61006004274699	-3.1665548047267	0.0021636640306929	0.014065922980449	-1.79013897147872
Sptbn4	Sptbn4	ENSMUSG00000011751	chr7	27356383	27447686	-	9563	-0.13757619614521	8.03317766002258	-3.16629643469626	0.00216537573868086	0.0140702006027278	-2.13089752576353
Ell	Ell	ENSMUSG00000070002	chr8	70539457	70592858	+	3108	-0.124031140812721	4.80458272709519	-3.165203679422	0.00217262925772827	0.0141104661860144	-2.03145597494628
Zfp386	Zfp386	ENSMUSG00000042063	chr12	116047724	116063360	+	8753	-0.137402817081377	4.30631915892533	-3.16474928305214	0.00217565213243052	0.0141232294235998	-1.93921198725061
Zfp575	Zfp575	ENSMUSG00000066721	chr7	24583838	24587641	-	2741	0.244092552096702	2.95905894161211	3.16389747572866	0.00218132936557168	0.0141430836288958	-1.67564811633789
Rictor	Rictor	ENSMUSG00000050310	chr15	6708379	6800401	+	16930	-0.073572338671279	6.38715132232719	-3.16379153436888	0.00218203642291593	0.0141430836288958	-2.18525304298337
Cnpy3	Cnpy3	ENSMUSG00000023973	chr17	46735705	46752214	-	2659	0.0771273010307709	5.73974372701592	3.16371197538278	0.00218256754375445	0.0141430836288958	-2.1553365816864
Cbwd1	Cbwd1	ENSMUSG00000024878	chr19	24919916	24961610	-	2911	0.123392355912809	3.49368536251877	3.16333531996687	0.00218508366271747	0.0141430836288958	-1.77476988580522
Klhl7	Klhl7	ENSMUSG00000028986	chr5	24100605	24160792	+	3959	-0.100886401928541	6.78747125002213	-3.16312497559065	0.00218648997490081	0.0141430836288958	-2.18520440901793
Gtf3c2	Gtf3c2	ENSMUSG00000106864	chr5	31156005	31180144	-	6564	-0.110377596450426	6.26376896841585	-3.16304970052942	0.00218699345116131	0.0141430836288958	-2.18480573359359
Rhoj	Rhoj	ENSMUSG00000046768	chr12	75308322	75401456	+	6484	0.254010725528227	2.72868374936787	3.16293700287147	0.00218774743023155	0.0141430836288958	-1.62510576781579
Pald1	Pald1	ENSMUSG00000020092	chr10	61319656	61383530	-	4535	-0.136092825397351	4.0868195289487	-3.16291027947326	0.00218792625287155	0.0141430836288958	-1.89306861274376
Parg	Parg	ENSMUSG00000021911	chr14	32201949	32297550	+	5778	-0.0963420436028342	5.57119523485382	-3.16286292717182	0.00218824314965167	0.0141430836288958	-2.14034488428207
Fos	Fos	ENSMUSG00000021250	chr12	85473890	85477273	+	2352	0.793135138375901	4.8925197570979	3.16169541980051	0.00219607004481655	0.0141868037292866	-2.05228078880864
Rfk	Rfk	ENSMUSG00000024712	chr19	17394043	17401349	+	2603	0.111724478756533	5.84336650109996	3.16135956882783	0.00219832640251594	0.0141893194061208	-2.17001314973815
Lzts2	Lzts2	ENSMUSG00000035342	chr19	45014414	45027111	+	3608	-0.16782553222681	5.80196019125877	-3.16119108971522	0.00219945911551668	0.0141893194061208	-2.16524569506464
Letm2	Letm2	ENSMUSG00000037363	chr8	25578490	25597582	-	7238	-0.186480868010381	4.36779696422481	-3.16116309848567	0.00219964735794728	0.0141893194061208	-1.95757213526283
Fst	Fst	ENSMUSG00000021765	chr13	114452290	114458951	-	4589	-0.393776173882316	1.15157471245065	-3.16089584837741	0.00220144538560665	0.0141940609531654	-1.4856100128665
Tmem132a	Tmem132a	ENSMUSG00000024736	chr19	10857822	10869940	-	4548	0.217856064764571	7.79332465262624	3.16012940126743	0.00220660956279159	0.0142165020421364	-2.15717423125263
Arid4b	Arid4b	ENSMUSG00000039219	chr13	14063232	14199603	+	16965	-0.0895740023299263	5.89444051311892	-3.16006333281229	0.0022070552485096	0.0142165020421364	-2.17645439334956
