gene_name_unique	gene_name	gene_id	seqnames	start	end	strand	exonic_length	logFC	AveExpr	t	P.Value	adj.P.Val	B
Anapc1	Anapc1	ENSMUSG00000014355	chr2	128610104	128687391	-	16714	-0.103290570186736	6.78398169243116	-3.81839738739063	0.000259284404046064	0.0106521899387794	0.164327874774207
R3hdm2	R3hdm2	ENSMUSG00000025404	chr10	127380327	127499384	+	5987	0.204007416627368	8.28057007055691	3.81752615859178	0.000260062451886623	0.0106521899387794	0.199511621406103
Apmap	Apmap	ENSMUSG00000033096	chr2	150583080	150608567	-	2428	-0.100737925234839	5.51801156180515	-3.8156193552227	0.000261773100362422	0.0106894685294783	0.188503353038131
Slco1c1	Slco1c1	ENSMUSG00000030235	chr6	141524368	141570177	+	5186	0.195455202067903	6.26295371194881	3.81192656337018	0.000265116602003911	0.010792993861458	0.143068584216119
Paox	Paox	ENSMUSG00000025464	chr7	140115799	140137224	+	4907	-0.18486115809487	3.01665581855761	-3.80507391610627	0.00027142936986494	0.0109623538910963	0.304236036959096
Lfng	Lfng	ENSMUSG00000029570	chr5	140607320	140615545	+	2505	-0.240544036965685	4.53516720319261	-3.80496213133261	0.000271533527316328	0.0109623538910963	0.252220538022203
Sike1	Sike1	ENSMUSG00000027854	chr3	102995708	103008459	+	10296	0.0800947271973138	5.69021126945166	3.8047410679043	0.000271739619407838	0.0109623538910963	0.143108920434329
Ncor1	Ncor1	ENSMUSG00000018501	chr11	62316426	62458541	-	12811	0.0979490262980374	7.95517957907343	3.79720317407079	0.000278857014025788	0.0112155955068866	0.126480998493473
Tnxb	Tnxb	ENSMUSG00000033327	chr17	34660457	34719815	+	13488	-0.469321889107259	3.65775374101711	-3.79574192363037	0.000280257177246515	0.0112380603236418	0.286128655419025
Elac1	Elac1	ENSMUSG00000036941	chr18	73735038	73754479	-	4971	-0.164812415878448	5.50484303322911	-3.79248050322862	0.000283406485695663	0.0112742066057382	0.118024030021786
Rnf10	Rnf10	ENSMUSG00000041740	chr5	115241412	115272898	-	7556	0.10796598404118	7.81847953179274	3.79138020259612	0.000284476558568477	0.0112742066057382	0.104324035613324
Etv4	Etv4	ENSMUSG00000017724	chr11	101769742	101785371	-	3104	0.194787347159225	3.7610560888984	3.7908347120334	0.000285008491255319	0.0112742066057382	0.259532064886216
Ece2	Ece2	ENSMUSG00000022842	chr16	20629828	20646485	+	5110	-0.378543489109658	5.64171196636736	-3.79065607870958	0.000285182890878759	0.0112742066057382	0.109639261144786
Mapk8ip1	Mapk8ip1	ENSMUSG00000027223	chr2	92383676	92401263	-	4644	0.106710187557621	8.71121527026882	3.79045410364008	0.000285380201658017	0.0112742066057382	0.124414707124624
Ets1	Ets1	ENSMUSG00000032035	chr9	32636221	32757820	+	8476	0.193035808203894	4.27700217472343	3.78850041649937	0.000287295505437239	0.0112940066140001	0.20625159696447
Agbl3	Agbl3	ENSMUSG00000038836	chr6	34780432	34859459	+	11206	-0.182059167614685	3.64734753722956	-3.78821839334086	0.000287572998484238	0.0112940066140001	0.259166884552055
Ppp2r1b	Ppp2r1b	ENSMUSG00000032058	chr9	50845301	50894229	+	6449	0.157226329114626	4.25815393496877	3.77927060713023	0.000296510969326944	0.0116108826200079	0.183099440167173
Fat3	Fat3	ENSMUSG00000074505	chr9	15910189	16501285	-	21478	0.194063300035284	7.15100357548614	3.77797406686513	0.000297827857908107	0.011628349083763	0.0428062843589041
Sertad1	Sertad1	ENSMUSG00000008384	chr7	27486910	27490316	+	1344	0.356760536578622	2.86453633529385	3.7741272195639	0.000301767980425247	0.0117478362758552	0.213059565525993
Fbn1	Fbn1	ENSMUSG00000027204	chr2	125300594	125507993	-	12128	-0.319128965755024	3.91681936874585	-3.77106274018951	0.000304942281360388	0.0118077080975211	0.196270380677325
C2cd3	C2cd3	ENSMUSG00000047248	chr7	100372233	100470152	+	11994	0.0923482374320992	5.48531565824671	3.77093579305261	0.000305074462191625	0.0118077080975211	0.0492430818959493
Lzts1	Lzts1	ENSMUSG00000036306	chr8	69132669	69184225	-	6802	0.309278226887266	6.57133369844439	3.77004920047329	0.000305999130731362	0.0118092670307973	0.00902076217907499
Lrrcc1	Lrrcc1	ENSMUSG00000027550	chr3	14533788	14572658	+	7475	-0.222662077395427	4.97279742731344	-3.76877701006147	0.000307330626140613	0.011820341815602	0.0936522846260202
Prkcz	Prkcz	ENSMUSG00000029053	chr4	155260129	155361361	-	6318	0.141665503635071	8.03959243301501	3.76808564195985	0.000308056537993672	0.011820341815602	0.0364333653401951
Brap	Brap	ENSMUSG00000029458	chr5	121660563	121687256	+	8419	0.0862770709243446	6.08897470919586	3.76565047805419	0.000310626413077613	0.011884797976577	0.000424258016968437
Jak2	Jak2	ENSMUSG00000024789	chr19	29251828	29313080	+	5030	0.120154090070307	5.81932738928575	3.75917088020726	0.000317564365833196	0.0121155342199162	-0.00782786659277424
Mark1	Mark1	ENSMUSG00000026620	chr1	184896789	184999570	-	4356	0.148745842942281	7.01798935042299	3.75710101568598	0.000319811601325616	0.0121543200603706	-0.0255552056366968
Adck2	Adck2	ENSMUSG00000046947	chr6	39573873	39588769	+	3950	-0.113926454311236	4.58944255850602	-3.75656001278778	0.000320401457444053	0.0121543200603706	0.0877470694115896
Ttll8	Ttll8	ENSMUSG00000022388	chr15	88890633	88954418	-	3428	-0.345989906443485	2.9627841784	-3.75450789914085	0.000322648318397158	0.0122048810072443	0.145532917983002
Ubtf	Ubtf	ENSMUSG00000020923	chr11	102304560	102319742	-	6552	0.123608961109099	7.03327845817231	3.75259762302752	0.000324753369292232	0.0122498071755909	-0.0385165922252151
Ecsit	Ecsit	ENSMUSG00000066839	chr9	22072246	22085438	-	2490	0.0829780869494625	5.15169236180713	3.74931637508245	0.000328399758109864	0.0123472569584685	0.00832656034060264
Zfand1	Zfand1	ENSMUSG00000039795	chr3	10339953	10351317	-	6267	-0.160018228007771	4.43506298352222	-3.74861322853012	0.000329186211129692	0.0123472569584685	0.0823572557085512
Pde4dip	Pde4dip	ENSMUSG00000038170	chr3	97689824	97888707	-	16857	0.0822617299710462	8.09467920040243	3.74748071514472	0.000330456674914001	0.0123601904205228	-0.02702394217751
Atad5	Atad5	ENSMUSG00000017550	chr11	80089400	80135794	+	7532	-0.211865915994766	2.74995768492393	-3.74663793536811	0.000331405143256579	0.0123610415583941	0.112858608610115
Tyro3	Tyro3	ENSMUSG00000027298	chr2	119797733	119818104	+	6198	0.247025864963642	7.71944234238061	3.74577231680811	0.000332382014184232	0.0123629443883065	-0.041874781608179
Gramd1b	Gramd1b	ENSMUSG00000040111	chr9	40293233	40531383	-	10452	0.10232367497076	8.06930749974989	3.7425975271791	0.000335988373212878	0.0124594233738548	-0.0428589733832929
Ucp3	Ucp3	ENSMUSG00000032942	chr7	100472990	100486432	+	3135	-0.281294422084103	2.12488046380383	-3.74185076560344	0.000336842045829519	0.0124594233738548	0.021687613767603
Mbd2	Mbd2	ENSMUSG00000024513	chr18	70568189	70626131	+	3214	0.104625953764189	5.36583901713723	3.7409906232749	0.000337827892087218	0.0124613697321564	-0.034429211220564
Gpr3	Gpr3	ENSMUSG00000049649	chr4	133209340	133212536	-	2734	0.43069670454704	2.84478370791323	3.73832514443923	0.000340900397893817	0.012540063396904	0.105936153066094
Tsn	Tsn	ENSMUSG00000026374	chr1	118294778	118311739	-	9046	-0.0817634760130579	6.44793956762	-3.73661989595938	0.000342879984796562	0.0125782319697486	-0.0961988575569706
Comtd1	Comtd1	ENSMUSG00000021773	chr14	21845855	21848977	-	2470	-0.211453035452384	3.02239936740869	-3.73548710706891	0.00034420106280299	0.0125921007989269	0.101087525459896
Zdhhc14	Zdhhc14	ENSMUSG00000034265	chr17	5492557	5753811	+	3078	0.205702366536491	5.94968375595384	3.7304681527292	0.000350112796825457	0.0127733775300829	-0.10484051068365
Guf1	Guf1	ENSMUSG00000029208	chr5	69556923	69575973	+	10372	-0.196888156300595	5.26498746806288	-3.72792755060419	0.000353142063853841	0.012848790132535	-0.0595317639291197
Ccdc14	Ccdc14	ENSMUSG00000022833	chr16	34690616	34725202	+	9141	-0.255569692991293	2.26192788315598	-3.72461836962981	0.000357125179163563	0.0129584035798127	-0.0146548805391529
Abcc10	Abcc10	ENSMUSG00000032842	chr17	46303221	46328352	-	6856	-0.212243552117126	4.24808162046739	-3.72373205149255	0.00035819924228553	0.0129621530683975	0.0266081048646942
Tmed2	Tmed2	ENSMUSG00000029390	chr5	124540695	124550506	+	2527	0.101286602919226	5.01014616357324	3.72211509585083	0.000360166639157579	0.0129981219801923	-0.0656555314256346
Thap1	Thap1	ENSMUSG00000037214	chr8	26158141	26164151	+	2915	0.151145052608111	3.25507338661152	3.72023712662358	0.000362464531964496	0.013045792170679	0.0621688986496114
Tjp1	Tjp1	ENSMUSG00000030516	chr7	65296165	65527781	-	7811	0.0872163170682185	7.1959447090851	3.71870214081937	0.000364353108219001	0.0130785135861514	-0.141290978613813
Hivep2	Hivep2	ENSMUSG00000015501	chr10	13966075	14151374	+	13720	0.246277190944747	8.4073355452732	3.7172684684362	0.000366125490742325	0.0131068999407031	-0.112251439035289
Fam3a	Fam3a	ENSMUSG00000031399	chrX	74384719	74393272	-	2485	-0.105781912370242	4.20093939792011	-3.71284544971865	0.000371645325990846	0.0132391197729628	-0.00974774833487491
Rccd1	Rccd1	ENSMUSG00000038930	chr7	80293229	80324454	-	7897	-0.2274752735193	4.0860630159265	-3.7127209527993	0.000371801835906617	0.0132391197729628	0.00672063276149792
Pip4k2b	Pip4k2b	ENSMUSG00000018547	chr11	97715157	97744704	-	5204	0.0853112251759693	7.5923637436425	3.70745764784427	0.000378476227907218	0.0134409390192688	-0.165004369613718
Bcl9l	Bcl9l	ENSMUSG00000063382	chr9	44482825	44511896	+	7998	0.101601273153472	6.30736592880023	3.70010635660734	0.00038798947962806	0.0137422374574894	-0.209757271575362
Bcar3	Bcar3	ENSMUSG00000028121	chr3	122294136	122530191	+	5604	0.149967112399862	4.29522466640516	3.69778910354733	0.00039103508513151	0.0137749486168632	-0.0686963927493984
Npas2	Npas2	ENSMUSG00000026077	chr1	39193731	39363236	+	4791	0.289961435980186	5.6094797237671	3.69763445872373	0.000391239145027867	0.0137749486168632	-0.190597051578273
Pcdh1	Pcdh1	ENSMUSG00000051375	chr18	38185914	38212053	-	8797	0.205554934323414	8.22725108919873	3.69655326805429	0.000392668651229804	0.0137749486168632	-0.1810210754412
Elp3	Elp3	ENSMUSG00000022031	chr14	65530449	65593075	-	3002	-0.0713749075149517	6.34335498663926	-3.69627345022959	0.000393039423577091	0.0137749486168632	-0.221816101415105
Grk2	Grk2	ENSMUSG00000024858	chr19	4286001	4306222	-	4476	0.136611393931782	8.05903952452239	3.69541347892794	0.000394181013645809	0.0137787933906086	-0.18941425005779
Lig1	Lig1	ENSMUSG00000056394	chr7	13277283	13311433	+	4268	-0.241017307836055	3.56847619525131	-3.69226990577464	0.000398380925408633	0.0138892441174451	-0.0271262805006138
Pias3	Pias3	ENSMUSG00000028101	chr3	96696384	96706070	+	3918	-0.127927604996386	4.63465260593472	-3.69130929192206	0.000399672803783884	0.0138979972628286	-0.121220043719138
Lpgat1	Lpgat1	ENSMUSG00000026623	chr1	191717834	191784255	+	7610	0.119367465617257	8.30148900900267	3.68940492047511	0.000402245681463039	0.0139262601842951	-0.201834703237742
Usp31	Usp31	ENSMUSG00000063317	chr7	121642021	121707253	-	10304	0.123706999841212	7.21850593583265	3.68761889415598	0.000404672980054118	0.0139262601842951	-0.237471512083716
Cfap97	Cfap97	ENSMUSG00000031631	chr8	46151771	46195590	+	5157	-0.0958597022406664	4.96756163022116	-3.68710896708963	0.000405368548813574	0.0139262601842951	-0.168443728710012
AU041133	AU041133	ENSMUSG00000078435	chr10	82128013	82153065	+	2634	-0.210720629439709	2.38921195160917	-3.68654705528103	0.000406136344500468	0.0139262601842951	-0.0907209314639488
Zfp763	Zfp763	ENSMUSG00000067430	chr17	33016863	33033402	-	3557	-0.117983390322813	4.1313593117798	-3.68484313014061	0.000408473051032487	0.0139262601842951	-0.0919063800573179
Als2cl	Als2cl	ENSMUSG00000044037	chr9	110879870	110900530	+	5883	-0.201218949708307	4.21384505984781	-3.6840576565272	0.000409554523914088	0.0139262601842951	-0.0951706398964056
Ddit3	Ddit3	ENSMUSG00000025408	chr10	127290774	127296288	+	1713	0.142098231833446	3.58905206397208	3.68356651625312	0.000410232129422144	0.0139262601842951	-0.0565078076676109
Ei24	Ei24	ENSMUSG00000062762	chr9	36779159	36797393	-	4868	0.0719933570127598	6.55367916689899	3.68339166685945	0.000410473618992163	0.0139262601842951	-0.262911333721054
Kctd18	Kctd18	ENSMUSG00000054770	chr1	57955101	58018956	-	12973	-0.166189908806871	4.02964212671305	-3.68326443868693	0.000410649422480152	0.0139262601842951	-0.0809647611212991
Txnrd3	Txnrd3	ENSMUSG00000000811	chr6	89643988	89675529	+	2836	-0.257003299427069	2.50318954067687	-3.6821057885535	0.000412253740274952	0.0139262601842951	-0.0950524346526365
Rnpc3	Rnpc3	ENSMUSG00000027981	chr3	113605067	113630149	-	6627	-0.212893538831269	4.59559968741369	-3.68173911695615	0.000412762690209695	0.0139262601842951	-0.138386801766329
Cdkl1	Cdkl1	ENSMUSG00000020990	chr12	69746848	69791267	-	2041	-0.271693833916762	4.35037876322418	-3.68156775400594	0.0004130007513653	0.0139262601842951	-0.113485099098568
Cobl	Cobl	ENSMUSG00000020173	chr11	12236608	12464960	-	8142	0.291115065324367	6.59840913983606	3.68037530368214	0.000414660948465415	0.0139470217754627	-0.271492507272568
Sephs1	Sephs1	ENSMUSG00000026662	chr2	4881564	4910557	+	5925	-0.0860221798025442	4.85094517421993	-3.67573209433034	0.000421186151145095	0.014116392905443	-0.189677937196603
Ripor1	Ripor1	ENSMUSG00000038604	chr8	105605255	105622219	+	4108	0.11234458017511	6.74572311441279	3.67529113853035	0.00042181088663759	0.014116392905443	-0.286622208369356
Ikzf2	Ikzf2	ENSMUSG00000025997	chr1	69531214	69687245	-	11613	-0.237871284993203	2.43089939142521	-3.67342616716483	0.000424462888975899	0.014169632391238	-0.132414092509294
Wipf2	Wipf2	ENSMUSG00000038013	chr11	98863638	98905040	+	7819	0.0949168937939291	6.87359867747316	3.67235320880853	0.000425995818736113	0.0141853420637988	-0.293002151489836
Bcorl1	Bcorl1	ENSMUSG00000036959	chrX	48341358	48408049	+	8516	0.124471024872507	5.05392508714704	3.67099641516964	0.000427941798848942	0.0142146936319152	-0.226879374293445
Itpr1	Itpr1	ENSMUSG00000030102	chr6	108213096	108551109	+	18319	0.325037353049924	9.35920016153737	3.66940358247334	0.000430237101604442	0.0142503165476194	-0.234708477511754
B4galnt1	B4galnt1	ENSMUSG00000006731	chr10	127165225	127172330	+	3454	0.157200279596353	6.7063784307592	3.66872703130341	0.000431215561794316	0.0142503165476194	-0.307096497961136
Fbxw17	Fbxw17	ENSMUSG00000037816	chr13	50417864	50433780	+	3818	-0.192238875581503	3.61053434854138	-3.66803689629503	0.000432215846759968	0.0142503165476194	-0.0981743748131576
Smad3	Smad3	ENSMUSG00000032402	chr9	63646767	63757994	-	5542	0.225838914810645	6.10905522513648	3.663239583	0.000439230293217664	0.0144459165156046	-0.320868099069359
Nudt6	Nudt6	ENSMUSG00000050174	chr3	37404910	37420211	-	1677	-0.282265324664194	2.5194258529096	-3.66225606521996	0.000440681657795333	0.0144580397458012	-0.154651513407434
Ccdc90b	Ccdc90b	ENSMUSG00000030613	chr7	92561149	92582294	+	1801	-0.120893007472207	3.81941301175535	-3.65957599276755	0.000444659774264131	0.0145527989356592	-0.140062723115413
Sash3	Sash3	ENSMUSG00000031101	chrX	48146436	48161565	+	2677	0.322120362924041	0.91439630376899	3.65711151628471	0.000448347974265724	0.0146376295852572	-0.475771428403537
Spred3	Spred3	ENSMUSG00000037239	chr7	29158829	29170411	-	6218	0.16997036916772	5.89216466538846	3.65580252354542	0.000450318742831789	0.0146661126171533	-0.335722813736933
Cyp4f17	Cyp4f17	ENSMUSG00000091586	chr17	32506050	32530143	+	3198	-0.33372457132039	2.7664923314284	-3.65353729372919	0.000453748646533691	0.0146869809731734	-0.155611008547274
Wnt7a	Wnt7a	ENSMUSG00000030093	chr6	91363981	91411363	-	3172	0.18144347254798	3.84061207670204	3.65309695267152	0.000454418265330832	0.0146869809731734	-0.168094659244937
St8sia5	St8sia5	ENSMUSG00000025425	chr18	77185839	77258771	+	5432	0.260816587177667	5.91821830474012	3.65304220256453	0.000454501588439856	0.0146869809731734	-0.346570209712422
Pdzd4	Pdzd4	ENSMUSG00000002006	chrX	73793359	73824969	-	3970	0.123780492459557	7.30841343608521	3.65129792497177	0.000457163781051266	0.0146869809731734	-0.348697383155661
Bloc1s5	Bloc1s5	ENSMUSG00000038982	chr13	38592842	38635109	-	6439	-0.136706551225687	4.08861941730653	-3.65121539125999	0.000457290113976318	0.0146869809731734	-0.187080197044743
Mtrf1	Mtrf1	ENSMUSG00000022022	chr14	79397772	79423587	+	2413	-0.15697822479214	2.9852216520679	-3.65103985997169	0.000457558906975222	0.0146869809731734	-0.144846406818607
Gtf2ird2	Gtf2ird2	ENSMUSG00000015942	chr5	134184019	134224355	+	6200	-0.137693363511795	4.40264372574139	-3.64858988080656	0.000461326290972358	0.0147723979936544	-0.222637034905234
Tbc1d2	Tbc1d2	ENSMUSG00000039813	chr4	46604390	46650209	-	5425	0.382404280737226	2.9351013983029	3.64605376629161	0.000465257157601036	0.0148626287690111	-0.159674552222582
Eif4ebp2	Eif4ebp2	ENSMUSG00000020091	chr10	61428491	61452661	-	5784	0.106978520846551	6.47251929902863	3.64520027009395	0.00046658717991298	0.0148695432300191	-0.381407415091947
Setd1b	Setd1b	ENSMUSG00000038384	chr5	123142193	123168629	+	12068	0.105164099579875	6.22154373148058	3.6404277181389	0.000474091166817441	0.015024684226609	-0.393450636130074
Naglu	Naglu	ENSMUSG00000001751	chr11	101070012	101077672	+	2658	-0.169012599334821	3.37019055492753	-3.63983131729955	0.000475036917734995	0.015024684226609	-0.174611681829729
Tmem186	Tmem186	ENSMUSG00000043140	chr16	8633229	8637712	-	3391	-0.115265421427001	4.42425115575079	-3.63964883090099	0.000475326655905766	0.015024684226609	-0.257560381485227
Cx3cl1	Cx3cl1	ENSMUSG00000031778	chr8	94772009	94782427	+	3930	0.202298779166284	9.53105266282048	3.63915071970939	0.000476118373919355	0.015024684226609	-0.322256289385617
Calb2	Calb2	ENSMUSG00000003657	chr8	110137502	110168210	-	1743	-0.728566457331371	5.75532427907075	-3.63843175660243	0.000477263331622249	0.015024684226609	-0.370751360133356
Sept11	Sept11	ENSMUSG00000058013	chr5	93093437	93176447	+	9472	0.207715123901575	7.13590957180584	3.63784076223003	0.000478206455201738	0.015024684226609	-0.393913598645907
Dnajc12	Dnajc12	ENSMUSG00000036764	chr10	63382443	63410576	+	4476	-0.219351812660145	3.65130331404967	-3.63491293466784	0.000482904917432656	0.0151055865423297	-0.201155502534887
Calhm2	Calhm2	ENSMUSG00000033033	chr19	47105353	47138294	-	4361	0.268590437889143	3.0418315893104	3.63482672888186	0.000483043919237232	0.0151055865423297	-0.187835587180767
Zfp810	Zfp810	ENSMUSG00000066829	chr9	22276748	22307648	-	6133	-0.198302516795487	4.16764456091011	-3.63265536125438	0.000486557679864824	0.0151799175215771	-0.243252399456254
Knstrn	Knstrn	ENSMUSG00000027331	chr2	118814003	118853957	+	5158	0.420143071102891	0.821184966315182	3.62725052257581	0.000495409614597691	0.0153793094748026	-0.604168781802358
Pdia4	Pdia4	ENSMUSG00000025823	chr6	47796141	47813430	-	2399	0.188894507682076	5.24843502977159	3.62680995877675	0.000496137860972871	0.0153793094748026	-0.383318516010497
Cplx3	Cplx3	ENSMUSG00000039714	chr9	57599992	57606281	-	2953	0.500636336070396	3.77985620047183	3.62611185132575	0.000497293905238617	0.0153793094748026	-0.240678878808836
Mamld1	Mamld1	ENSMUSG00000059401	chrX	71050240	71156056	+	4812	0.172470567678607	5.63499321564829	3.62588470118995	0.000497670609895008	0.0153793094748026	-0.410767398347772
Zfp647	Zfp647	ENSMUSG00000054967	chr15	76910371	76925448	-	2669	-0.252273464615486	1.87873605610757	-3.62526031707018	0.000498707481658767	0.0153793094748026	-0.330256334401298
Dhdh	Dhdh	ENSMUSG00000011382	chr7	45470987	45488805	-	7408	-0.17055633399132	3.95597885043934	-3.62176898663083	0.000504543191267726	0.0155234221958478	-0.260051566015052
Tspyl2	Tspyl2	ENSMUSG00000041096	chrX	152336852	152342425	-	2820	-0.221614458919445	6.76653685326438	-3.61783993189534	0.000511188057559432	0.015611965045475	-0.463215386180078
Usp46	Usp46	ENSMUSG00000054814	chr5	73998453	74068431	-	7841	0.118463967324244	6.91803608836205	3.61758281881278	0.000511625773466648	0.015611965045475	-0.461260391979158
Pianp	Pianp	ENSMUSG00000030329	chr6	124996694	125003096	+	2851	0.104189223021902	7.50413575224555	3.61716281436644	0.000512341565058778	0.015611965045475	-0.44747383311352
Ptar1	Ptar1	ENSMUSG00000074925	chr19	23687429	23731668	+	12810	0.126188300435585	6.31706212356972	3.61678954020098	0.000512978514285047	0.015611965045475	-0.468030942141921
Mtx3	Mtx3	ENSMUSG00000021704	chr13	92844760	92858230	+	7547	-0.113297761231846	6.14241030103682	-3.6166206923225	0.000513266880473565	0.015611965045475	-0.463218157756089
Rhobtb2	Rhobtb2	ENSMUSG00000022075	chr14	69784990	69805636	-	10124	0.170773204712616	6.95326183196896	3.61465078116488	0.000516642573107278	0.0156789279061397	-0.469664849658349
Tubgcp2	Tubgcp2	ENSMUSG00000025474	chr7	139995955	140036669	-	3980	-0.110474329983878	5.43604809818752	-3.61298154826285	0.000519519495880047	0.0157114245972029	-0.434817911525577
Galns	Galns	ENSMUSG00000015027	chr8	122578242	122611463	-	2650	-0.259006649947176	3.6758548753694	-3.61266508770826	0.00052006662712227	0.0157114245972029	-0.263028026666292
Ptpn9	Ptpn9	ENSMUSG00000032290	chr9	56994923	57062807	+	4657	0.105277977312917	5.35426784125986	3.6112386093983	0.000522539671568088	0.0157505016578977	-0.437319958310547
Gm13889	Gm13889	ENSMUSG00000087006	chr2	93955810	93957201	-	1392	0.272960414144703	3.97909938546948	3.60804750102961	0.000528112468863167	0.0158826256683105	-0.306751846266531
Galnt9	Galnt9	ENSMUSG00000033316	chr5	110544355	110621380	+	3006	0.280905861844976	6.27318469716169	3.60668811917146	0.000530503514811553	0.0159186818725363	-0.498638300228788
Ndst2	Ndst2	ENSMUSG00000039308	chr14	20723730	20734562	-	4546	-0.119434541096037	4.07457540003987	-3.60593577464624	0.000531831241304094	0.0159227411774295	-0.31963261783573
Vsig10	Vsig10	ENSMUSG00000066894	chr5	117319083	117355005	+	5305	-0.274019827105459	1.97026623410695	-3.60191120853642	0.000538987442340414	0.0160674709128796	-0.38599163960927
Inpp4a	Inpp4a	ENSMUSG00000026113	chr1	37299865	37410736	+	10387	0.073968209321718	7.77849891965539	3.60186401852427	0.000539071891632595	0.0160674709128796	-0.487047164498141
Ccnd2	Ccnd2	ENSMUSG00000000184	chr6	127125162	127152193	-	9409	0.307147099480192	6.4180516315089	3.59958589918793	0.000543163681479977	0.0161337004730184	-0.521302741215551
Bcam	Bcam	ENSMUSG00000002980	chr7	19756131	19771016	-	3199	-0.216852216828484	4.64497309886037	-3.59928273526741	0.000543710418097676	0.0161337004730184	-0.401480898667869
Ccni	Ccni	ENSMUSG00000063015	chr5	93181933	93206495	-	3303	0.125130343415798	7.86598853208985	3.59827555177063	0.000545530559063592	0.0161449570923403	-0.49429007512677
Phlda1	Phlda1	ENSMUSG00000020205	chr10	111506286	111508645	+	2205	0.205979847415466	4.29892203742886	3.59733749174989	0.000547230979757875	0.0161449570923403	-0.379904314666137
Brsk1	Brsk1	ENSMUSG00000035390	chr7	4690604	4715997	+	4100	0.136260310985637	8.71819165004172	3.59706986111716	0.000547717034586248	0.0161449570923403	-0.474580155407835
Lix1	Lix1	ENSMUSG00000047786	chr17	17402672	17459387	+	3434	0.202534107487819	5.36231155223344	3.58934467227012	0.000561924849531484	0.0165272742638632	-0.507568812668556
Hhat	Hhat	ENSMUSG00000037375	chr1	192496711	192771223	-	9150	-0.34082144968022	1.03942755467607	-3.58701615688177	0.000566275440076339	0.0166186284644821	-0.625260173414307
Dyrk1a	Dyrk1a	ENSMUSG00000022897	chr16	94570010	94695517	+	8251	0.0750795342359849	6.48127407175684	3.58506374551269	0.00056994791683755	0.0166897248542364	-0.565895536200833
Dedd	Dedd	ENSMUSG00000013973	chr1	171329145	171342331	+	5861	0.0877672008313946	5.01213946672954	3.58260974546898	0.000574595913345758	0.0167677101768658	-0.492341650411011
Lrrc8c	Lrrc8c	ENSMUSG00000054720	chr5	105519388	105613018	+	7654	0.152787232948411	5.27754380399659	3.58233289125737	0.000575122538830565	0.0167677101768658	-0.516974390462292
Tubgcp5	Tubgcp5	ENSMUSG00000033790	chr7	55794154	55831677	+	8934	-0.0991861984663958	5.29030888818744	-3.57905271743473	0.00058139693534446	0.0169137108445633	-0.524353448434811
Bahd1	Bahd1	ENSMUSG00000040007	chr2	118900377	118924528	+	4664	0.145648407945276	5.66089321394772	3.57757368973735	0.000584247231327865	0.0169456071385775	-0.562607310237334
Lbhd1	Lbhd1	ENSMUSG00000096740	chr19	8883732	8892627	+	3281	-0.224105809726484	1.71604514579329	-3.57716795830159	0.0005850314454343	0.0169456071385775	-0.486536737621743
Erlec1	Erlec1	ENSMUSG00000020311	chr11	30930774	30954335	-	3260	-0.0818192324149463	5.77489470635798	-3.57549624289148	0.00058827314152463	0.0169656868421246	-0.572785441990679
Ift46	Ift46	ENSMUSG00000002031	chr9	44767908	44793447	+	6416	-0.110238007755243	5.10430910623451	-3.5754527125962	0.000588357780023172	0.0169656868421246	-0.520049894203635
Rragb	Rragb	ENSMUSG00000041658	chrX	153139981	153171943	+	2258	-0.175524915740455	6.30927368870564	-3.57484718724054	0.000589536336010322	0.0169656868421246	-0.594638601342886
Pprc1	Pprc1	ENSMUSG00000055491	chr19	46044886	46072915	+	6284	0.129166072132348	4.83825841375937	3.57137907670833	0.000596329669943485	0.017124279747861	-0.507011982204307
Grik3	Grik3	ENSMUSG00000001985	chr4	125490700	125714173	+	8973	0.169921724974466	7.02607267969878	3.56864708336407	0.000601733267312226	0.0172423697820175	-0.608157395871508
Arhgap45	Arhgap45	ENSMUSG00000035697	chr10	80016653	80031472	+	4478	0.161059197525395	3.36504770359373	3.5664065782801	0.000606199348693667	0.0173331475441254	-0.388811368469449
Ppp1r37	Ppp1r37	ENSMUSG00000051403	chr7	19530800	19563076	-	4110	0.123123979657749	7.1737720328949	3.56549146630882	0.00060803249413741	0.0173427710579539	-0.613627619054972
Arhgef7	Arhgef7	ENSMUSG00000031511	chr8	11727721	11835219	+	15751	0.0976767291875476	7.20036277359379	3.56443617486152	0.000610152966970234	0.0173427710579539	-0.616923228750739
Wdr19	Wdr19	ENSMUSG00000037890	chr5	65199696	65260415	+	11278	-0.0942467898707067	4.97492042248983	-3.56429742275813	0.000610432292161937	0.0173427710579539	-0.538418097534194
Lrrk2	Lrrk2	ENSMUSG00000036273	chr15	91673175	91816120	+	11834	0.351541997953225	6.05509885095241	3.56334227500482	0.00061235841329393	0.0173605560354859	-0.625405161564461
Zfp300	Zfp300	ENSMUSG00000031079	chrX	21079174	21089527	-	5338	-0.277629939992203	1.59080778976039	-3.56074086432749	0.000617633577149943	0.0174730109230576	-0.562851421712159
Top3a	Top3a	ENSMUSG00000002814	chr11	60740058	60777365	-	4599	-0.199858534541639	2.92963238289822	-3.5590277253171	0.000621130975753686	0.0175322053916464	-0.409216507513618
