gene_name_unique	gene_name	gene_id	seqnames	start	end	strand	exonic_length	logFC	AveExpr	t	P.Value	adj.P.Val	B
Krt12	Krt12	ENSMUSG00000020912	chr11	99415666	99422259	-	1852	-0.55748425806412	2.91536770323636	-4.03624158537275	0.000121048763188128	0.00328529295701437	1.02427830574774
Faim	Faim	ENSMUSG00000032463	chr9	98986373	99002021	+	5745	0.156318003223694	4.11263842837895	4.03152220749868	0.000123094869723004	0.00333404826655432	0.962973198077535
Ncapd2	Ncapd2	ENSMUSG00000038252	chr6	125168007	125191701	-	6267	-0.159298642319587	4.77890735637733	-4.03094917555733	0.00012334555854207	0.00333407539111793	0.893072197955113
Olig1	Olig1	ENSMUSG00000046160	chr16	91269772	91271933	+	2162	0.303927963383074	7.01318773480294	4.03032760343065	0.000123618036635618	0.00333469018827355	0.781612566079679
Kif6	Kif6	ENSMUSG00000023999	chr17	49615136	49909847	+	6015	0.312400811141046	2.67233539258611	4.0278497328355	0.000124710011829326	0.00335736449184876	0.983939084909146
Ankrd23	Ankrd23	ENSMUSG00000067653	chr1	36530188	36536883	-	2697	0.325403305117084	2.19283099990858	4.02724160140909	0.000124979421297905	0.00335784751024332	0.928211790892787
Gm1043	Gm1043	ENSMUSG00000117286	chr5	37085370	37229547	+	13507	0.309569248290408	5.71713237099948	4.02462109886343	0.000126146737633087	0.00337850808605139	0.782131797135825
Atg2b	Atg2b	ENSMUSG00000041341	chr12	105616136	105685211	-	13456	0.11972579415438	6.10950593484148	4.02438049260228	0.000126254439821736	0.00337850808605139	0.765014519896353
Pip5k1a	Pip5k1a	ENSMUSG00000028126	chr3	95058530	95106930	-	4383	-0.167104437959592	5.9135659785686	-4.02307039600123	0.000126842426318732	0.00338745383726807	0.770390910897236
Rps21	Rps21	ENSMUSG00000039001	chr2	180257377	180258445	+	810	-0.145324176093524	6.71237282917501	-4.02230166585742	0.000127188663666439	0.0033899206106546	0.751005247820127
Cnksr2	Cnksr2	ENSMUSG00000025658	chrX	157821436	158043294	-	9267	-0.342938050077483	7.77683858776194	-4.02044170887381	0.000128030147185317	0.00340555090710265	0.770040159955734
Pdcd7	Pdcd7	ENSMUSG00000041837	chr9	65346104	65359643	+	2498	0.184585821733329	4.40197176521857	4.01941800001621	0.000128495571139298	0.00341113590740167	0.892927279282648
Zfp277	Zfp277	ENSMUSG00000055917	chr12	40315046	40445902	-	12234	-0.136499017925463	4.14401503127259	-4.0173865061531	0.000129423991338615	0.00342896538957246	0.914776023231485
Fam131b	Fam131b	ENSMUSG00000029861	chr6	42315312	42324643	-	4104	-0.200024547637542	7.26514709185382	-4.01355942690177	0.000131190531006196	0.00346888546638759	0.733007568468249
Arhgef3	Arhgef3	ENSMUSG00000021895	chr14	27114899	27403911	+	4527	-0.160416447381015	6.08224793637344	-4.01289683048891	0.000131498718510533	0.00347016282267026	0.729389602893926
Cinp	Cinp	ENSMUSG00000021276	chr12	110872610	110889145	-	3873	-0.191061240739002	5.14784928284675	-4.01171293626084	0.000132051102601493	0.00347786661348665	0.790019604746342
Dnajc28	Dnajc28	ENSMUSG00000039763	chr16	91614254	91619026	-	3565	0.190977974632161	3.43890291327219	4.00955194893792	0.000133065126164495	0.00349767446786319	0.94064014265778
Zfp712	Zfp712	ENSMUSG00000090641	chr13	67038596	67061170	-	3968	0.189991923575093	2.59227619534999	4.00809159361591	0.000133754609696595	0.00350253551056388	0.91588684576953
Uba3	Uba3	ENSMUSG00000030061	chr6	97183670	97205647	-	6368	0.107164997942822	6.14423440318927	4.00788030318099	0.000133854650465949	0.00350253551056388	0.709407102736419
Coq8a	Coq8a	ENSMUSG00000026489	chr1	180165238	180199602	-	5293	-0.171780532982678	4.99643987141983	-4.00749562802563	0.000134036968913214	0.00350253551056388	0.794872675575601
Gpcpd1	Gpcpd1	ENSMUSG00000027346	chr2	132529082	132587729	-	7289	-0.21419650522752	7.01999134109858	-4.00324732401552	0.000136066378433636	0.00354862177973503	0.692528681488665
Usp19	Usp19	ENSMUSG00000006676	chr9	108490602	108502337	+	7048	0.0947346028330003	7.23366654857089	4.00209273646015	0.000136622996669292	0.00355249924415619	0.694115501216703
Zfand2a	Zfand2a	ENSMUSG00000053581	chr5	139471211	139484549	-	3407	-0.0937547883113155	5.98083425595814	-4.00183583470933	0.000136747143825079	0.00355249924415619	0.696157772618235
Mdn1	Mdn1	ENSMUSG00000058006	chr4	32657119	32775217	+	21836	0.214646750073432	6.67967851862107	4.00029070564188	0.000137496109207169	0.00356502047814239	0.677842865840809
Gucy1b1	Gucy1b1	ENSMUSG00000028005	chr3	82032006	82074689	-	3927	-0.19576635649222	7.17790551744556	-3.99662367740587	0.000139289396749824	0.00360451805193875	0.674748328481884
Col20a1	Col20a1	ENSMUSG00000016356	chr2	180986535	181018363	+	5142	0.342123146919258	3.08689488856265	3.99594431721412	0.000139624077831439	0.00360619015722091	0.902285792778946
Ppp1r9a	Ppp1r9a	ENSMUSG00000032827	chr6	4902917	5165661	+	14531	-0.235772721737659	8.54574852391738	-3.98976794401128	0.000142702398820665	0.00367858133485009	0.690967502190768
Nsun3	Nsun3	ENSMUSG00000050312	chr16	62732444	62786818	-	6084	-0.167545557829453	3.6249418688744	-3.98750486453593	0.000143846531102607	0.00370093011524684	0.862689820796001
Ess2	Ess2	ENSMUSG00000003527	chr16	17900709	17911348	-	4231	-0.122253448297501	4.65659630119156	-3.98682752623552	0.000144190675866588	0.00370265018239721	0.760849887871287
Pmepa1	Pmepa1	ENSMUSG00000038400	chr2	173224458	173276533	-	4913	-0.270925984612932	6.06753701981276	-3.98619229279414	0.000144514145048238	0.00370383374055493	0.640729066373804
Sun1	Sun1	ENSMUSG00000036817	chr5	139200637	139249840	+	7596	-0.24304003693303	6.89442464229328	-3.98278595369295	0.000146260599833852	0.00374141339000274	0.622763021009237
Spop	Spop	ENSMUSG00000057522	chr11	95414080	95493406	+	3159	-0.10956326550813	7.80397957149485	-3.97757925151663	0.000148969271490309	0.00379617631839947	0.629528043804347
Atp1a1	Atp1a1	ENSMUSG00000033161	chr3	101576219	101604684	-	4568	-0.36895792840807	9.59106357275148	-3.97733136333923	0.000149099421699917	0.00379617631839947	0.680803387495228
Neu2	Neu2	ENSMUSG00000079434	chr1	87509889	87597845	+	2590	-0.552764608314668	2.69791063660439	-3.9770366617435	0.000149254292455607	0.00379617631839947	0.827098842114726
Timm13	Timm13	ENSMUSG00000020219	chr10	80899450	80900969	-	1371	-0.151592191919721	5.37490793516378	-3.97631812674111	0.000149632541530941	0.00379653689309005	0.652570305657078
Keap1	Keap1	ENSMUSG00000003308	chr9	21229730	21239361	-	4693	-0.0955652360946395	6.18111746709585	-3.97593024469373	0.000149837110960717	0.00379653689309005	0.602938316638133
St5	St5	ENSMUSG00000031024	chr7	109523911	109703605	-	5738	0.172425792147793	4.70267909949301	3.97350246471942	0.000151123627845984	0.00380916678425923	0.710154912501644
Edn3	Edn3	ENSMUSG00000027524	chr2	174760619	174784042	+	4113	-0.297398198724512	3.09459339325555	-3.97349352945557	0.000151128382273137	0.00380916678425923	0.830707469142993
Creb3l1	Creb3l1	ENSMUSG00000027230	chr2	91982328	92024502	-	2603	0.357333461228455	2.02612247287109	3.97337517397135	0.000151191372400014	0.00380916678425923	0.735377298055697
Zfp598	Zfp598	ENSMUSG00000041130	chr17	24669687	24682016	+	3895	0.134278545324542	5.66905237318146	3.96938133100599	0.000153331753183641	0.00385581713796828	0.604550304830209
Tbc1d19	Tbc1d19	ENSMUSG00000039178	chr5	53809606	53903965	+	3117	0.156450298546384	5.49870310864676	3.96659053124827	0.000154844602471602	0.00387693794184258	0.60701615957932
Vit	Vit	ENSMUSG00000024076	chr17	78508064	78627408	+	3227	0.421725032429814	2.33581253324439	3.96610173090962	0.000155111041410247	0.00387693794184258	0.759632963170449
Mtpn	Mtpn	ENSMUSG00000029840	chr6	35508906	35539888	-	3960	-0.19739210378161	8.28666856343529	-3.96599645129024	0.000155168485487255	0.00387693794184258	0.605353967328897
Mef2c	Mef2c	ENSMUSG00000005583	chr13	83504034	83667080	+	15715	-0.491239947479208	8.62771962178829	-3.96524898756696	0.00015557691324128	0.00387693794184258	0.613256120051918
Kyat1	Kyat1	ENSMUSG00000039648	chr2	30185124	30205847	-	2923	0.19724350493222	4.16890285169661	3.965164102984	0.000155623360804884	0.00387693794184258	0.742414689627457
Lrrc4c	Lrrc4c	ENSMUSG00000050587	chr2	96318169	97631666	+	4626	-0.195375799355839	7.07420954426002	-3.96414811420532	0.000156180326909512	0.00388356779371083	0.565075330853491
Rnpc3	Rnpc3	ENSMUSG00000027981	chr3	113605067	113630149	-	6627	0.236999262655951	4.59559968741369	3.96350949340184	0.000156531396627414	0.0038850627122042	0.688197566385339
Otulin	Otulin	ENSMUSG00000046034	chr15	27542635	27630693	-	1693	-0.151727191562491	4.2332068235046	-3.96046922188761	0.00015821312326306	0.00391951731898265	0.720377471056894
Pigv	Pigv	ENSMUSG00000043257	chr4	133660387	133672647	-	4180	0.189974840393677	3.51494062679891	3.95874003610661	0.00015917733169365	0.00393610168538021	0.775583169829166
Mrpl54	Mrpl54	ENSMUSG00000034932	chr10	81264713	81266934	-	825	-0.19021249138004	3.87576750747608	-3.9567597450582	0.000160288474496964	0.00395625138624393	0.746416046986615
Khnyn	Khnyn	ENSMUSG00000047153	chr14	55884947	55898775	+	6502	0.15819146204363	4.61783204581726	3.95571671810395	0.000160876701636231	0.00396344390580921	0.661955928045082
Tmem132d	Tmem132d	ENSMUSG00000034310	chr5	127781630	128433077	-	6481	-0.484663230701571	5.68186162706048	-3.95429327652219	0.000161682805957885	0.00397596778629031	0.55682164900206
Gas8	Gas8	ENSMUSG00000040220	chr8	123518834	123536650	+	4012	0.182457143097372	4.5352287886381	3.9471159790075	0.000165806652313444	0.00406950501112433	0.642532799169765
Pcdhb16	Pcdhb16	ENSMUSG00000047910	chr18	37477814	37483038	+	5225	-0.181401644265245	3.49715555370777	-3.94661878378353	0.000166096025691812	0.00406950501112433	0.739648757397857
Rbm4b	Rbm4b	ENSMUSG00000033760	chr19	4756497	4767065	+	9979	0.205641747457094	4.28242116686804	3.9426444980942	0.000168426556390108	0.0041190472664416	0.658306005606914
Srrt	Srrt	ENSMUSG00000037364	chr5	137295704	137307674	-	5244	0.128250236334258	6.92613637267938	3.94171332690346	0.000168977108651308	0.00412495673093404	0.488148670613241
E2f1	E2f1	ENSMUSG00000027490	chr2	154559407	154569892	-	3154	-0.360959705440332	3.72680433743137	-3.93762749992414	0.000171413280710076	0.00417679112649934	0.697506948739013
Yrdc	Yrdc	ENSMUSG00000028889	chr4	124850679	124855242	+	1981	-0.157799667619668	3.80650031899743	-3.93557171553423	0.000172651724777661	0.0041921642531225	0.685148517970623
Pradc1	Pradc1	ENSMUSG00000030008	chr6	85446810	85451970	-	2039	-0.309657803365514	3.2932969014595	-3.93553803768512	0.00017267208411723	0.0041921642531225	0.712184047126104
Adgrg1	Adgrg1	ENSMUSG00000031785	chr8	94974751	95014217	+	5421	0.258010857385233	6.67547670300739	3.93489832104549	0.000173059250195703	0.00419393859866283	0.462214231525698
Kcnj11	Kcnj11	ENSMUSG00000096146	chr7	46093953	46100764	-	3677	-0.217157835122952	5.68790174557483	-3.93101875361595	0.000175425088708972	0.00424357103175889	0.481446625719579
Mal2	Mal2	ENSMUSG00000024479	chr15	54571192	54602847	+	2950	-0.269198155343022	6.95499168046097	-3.93004868681393	0.000176021476907341	0.00424683175245868	0.450669675828391
Ube2v1	Ube2v1	ENSMUSG00000078923	chr2	167607638	167632095	-	2721	-0.0897201340459253	6.06837437075347	-3.92976545628523	0.000176195970258527	0.00424683175245868	0.455113118437526
Hspa8	Hspa8	ENSMUSG00000015656	chr9	40800984	40810087	+	4301	0.153605224845377	10.1241381271776	3.92805995742987	0.000177250204451082	0.00425751296152502	0.534828280003915
Tomm20	Tomm20	ENSMUSG00000093904	chr8	126930667	126945844	-	4906	-0.105658802521349	8.11902517130332	-3.92801704627843	0.000177276807204966	0.00425751296152502	0.475700040748896
Gtpbp2	Gtpbp2	ENSMUSG00000023952	chr17	46161032	46169370	+	5305	0.141302050222893	6.13619474154947	3.9270425616355	0.000177881968718562	0.00426437689102147	0.442094601534154
Lrp12	Lrp12	ENSMUSG00000022305	chr15	39870589	39943994	-	4588	-0.123283479430689	5.77035345328505	-3.92608127562072	0.000178480871220376	0.00427106643979512	0.458999115391996
Slc7a3	Slc7a3	ENSMUSG00000031297	chrX	101079210	101086020	-	3784	0.404469391683318	3.59139470333358	3.92437214647477	0.000179550466884819	0.00428535386611247	0.663782702104275
S100a6	S100a6	ENSMUSG00000001025	chr3	90612882	90624181	+	1367	-0.301892163184943	2.80237044541375	-3.92410249829493	0.000179719775707555	0.00428535386611247	0.670888931203929
Lancl2	Lancl2	ENSMUSG00000062190	chr6	57702540	57739439	+	3020	-0.1600266882844	6.31937252918024	-3.9228655430795	0.00018049840541341	0.00429624814168496	0.42528984680359
Atp6v1d	Atp6v1d	ENSMUSG00000021114	chr12	78840725	78861638	-	4602	-0.0972254027554715	7.55683394271165	-3.92078298186126	0.000181816621415811	0.00431992410278526	0.435983015126181
Wdr73	Wdr73	ENSMUSG00000025722	chr7	80890723	80901269	-	3721	-0.17432159336269	4.64787539551281	-3.91991552924188	0.000182368414380478	0.00432533825439168	0.542851793170377
Camk4	Camk4	ENSMUSG00000038128	chr18	32934931	33191228	+	3259	-0.375100648010839	7.30128452420508	-3.9190204105606	0.000182939486201578	0.0043311896440597	0.423319612027081
Spire2	Spire2	ENSMUSG00000010154	chr8	123332713	123369515	+	2510	0.234593982499453	4.34856002512367	3.91601362284579	0.000184870328078342	0.00436915662093824	0.564452726112506
Plxna3	Plxna3	ENSMUSG00000031398	chrX	74329066	74344689	+	7880	0.27189089404718	5.27896057257096	3.91087866996611	0.000188212974182973	0.00444029654463824	0.444487376738303
Idnk	Idnk	ENSMUSG00000050002	chr13	58157649	58164693	+	3377	0.157767954212106	3.94033187554949	3.90876343859917	0.000189606657025293	0.00446173559017234	0.587463282094602
Dhps	Dhps	ENSMUSG00000060038	chr8	85071757	85075162	+	2324	-0.130387530670354	4.48022309141628	-3.90848628814444	0.000189789995897393	0.00446173559017234	0.527548708091806
Cul4a	Cul4a	ENSMUSG00000031446	chr8	13105621	13147940	+	6408	-0.0714651598434441	6.25112935568504	-3.90659567068616	0.000191045198774331	0.00448335068406617	0.373334904101307
Sf3b5	Sf3b5	ENSMUSG00000078348	chr10	13005343	13009183	+	3841	-0.177739280250128	4.51968189044014	-3.90557443883851	0.000191726506650684	0.00448723346305896	0.512637076581054
Lurap1	Lurap1	ENSMUSG00000028701	chr4	116132406	116151338	-	5886	-0.165247199037634	4.97177884730898	-3.90534073670119	0.000191882746005142	0.00448723346305896	0.462713923501111
Zfp773	Zfp773	ENSMUSG00000063535	chr7	7127073	7136755	-	6598	0.356809151594238	1.36135449878624	3.90304545294963	0.000193423723973189	0.00451536186401047	0.407623985358716
Col5a3	Col5a3	ENSMUSG00000004098	chr9	20770050	20815067	-	6809	0.38314765617327	2.49239671272747	3.90209380605576	0.00019406609454382	0.00452245123986672	0.590155860210301
Poc1a	Poc1a	ENSMUSG00000023345	chr9	106281061	106350521	+	3336	-0.296718827845247	3.80288415025438	-3.90128124632595	0.00019461619492938	0.00452736942664113	0.575377565613975
Hsph1	Hsph1	ENSMUSG00000029657	chr5	149614287	149636376	-	7266	0.198091191953667	8.108391953832	3.89985631693136	0.000195584471508629	0.00454198164879082	0.384544139471201
Ptprb	Ptprb	ENSMUSG00000020154	chr10	116275523	116389535	+	13333	-0.193706747296501	6.66997318385322	-3.89796535208282	0.000196876549716321	0.00455657511652004	0.341976322105107
Gpm6a	Gpm6a	ENSMUSG00000031517	chr8	54954843	55060871	+	3215	-0.172803327186212	9.99330511578556	-3.89793789994282	0.000196895367500342	0.00455657511652004	0.433639667269648
Sfmbt2	Sfmbt2	ENSMUSG00000061186	chr2	10370510	10595253	+	9128	0.358381021294714	2.72705012805623	3.89519608832219	0.000198783506378207	0.00459231169665779	0.58121889516195
Parn	Parn	ENSMUSG00000022685	chr16	13537960	13668170	-	5381	-0.12800084376352	4.74755741357098	-3.89417600384873	0.000199490394841982	0.0046006826292314	0.449074179478374
Hvcn1	Hvcn1	ENSMUSG00000064267	chr5	122206804	122242297	+	3563	-0.410594587880043	1.62853002121795	-3.89116594833095	0.000201590317855155	0.00463600187958098	0.434492173082553
4931423N10Rik	4931423N10Rik	ENSMUSG00000026774	chr2	23207476	23267129	+	2004	-0.378165501994792	0.868684679858095	-3.89098638959601	0.000201716250433352	0.00463600187958098	0.237098751575475
Tmed1	Tmed1	ENSMUSG00000032180	chr9	21507553	21510252	-	1519	-0.162763403350711	3.19646041357884	-3.88976784519075	0.000202572860308307	0.00464075794459153	0.572038451626133
Sult2b1	Sult2b1	ENSMUSG00000003271	chr7	45729983	45784669	-	3950	-0.350904287746325	2.70533505330788	-3.88970337363899	0.000202618279165496	0.00464075794459153	0.560269998758218
Tspan7	Tspan7	ENSMUSG00000058254	chrX	10485158	10596605	+	7067	-0.165524916655558	10.0470208911643	-3.88709604646245	0.000204463270090374	0.00465511285130624	0.400251470017183
Cmya5	Cmya5	ENSMUSG00000047419	chr13	93040713	93144724	-	11850	-0.341887811258114	3.30858191901644	-3.88705571223663	0.000204491937113544	0.00465511285130624	0.561163304800006
Brca2	Brca2	ENSMUSG00000041147	chr5	150522630	150570329	+	13643	-0.284810957139305	2.53838309029301	-3.88702668557563	0.000204512569811533	0.00465511285130624	0.540293465426309
Kidins220	Kidins220	ENSMUSG00000036333	chr12	24974925	25063152	+	8669	0.0703565750200301	8.81531237562905	3.88642361869827	0.000204941691781904	0.00465511285130624	0.361218675014982
Zfr2	Zfr2	ENSMUSG00000034949	chr10	81233155	81252123	+	7483	0.135450014296484	6.26219599537406	3.88621296274239	0.000205091790260288	0.00465511285130624	0.306026281676768
Clcn4	Clcn4	ENSMUSG00000000605	chr7	7282309	7300851	-	8575	-0.0829241249079162	7.72092646736352	-3.88586950614272	0.00020533673851714	0.00465511285130624	0.327105256138911
Itpr1	Itpr1	ENSMUSG00000030102	chr6	108213096	108551109	+	18319	-0.358092400954245	9.35920016153737	-3.88454876511661	0.000206281280934668	0.00466576509750144	0.371676861205605
Taf11	Taf11	ENSMUSG00000024218	chr17	27901122	27909844	-	5495	-0.0940631623065604	4.83521036369298	-3.88423617233032	0.000206505442419183	0.00466576509750144	0.408432426484956
Pphln1	Pphln1	ENSMUSG00000036167	chr15	93398350	93491510	+	4545	0.101822430673609	5.42104771515262	3.88313412869672	0.000207297581896648	0.00467175262880324	0.344628393820643
Nudcd3	Nudcd3	ENSMUSG00000053838	chr11	6105691	6200415	-	6496	-0.0710935412693301	7.39959242359602	-3.88289454091443	0.000207470179651039	0.00467175262880324	0.308122389082553
Ptrhd1	Ptrhd1	ENSMUSG00000096199	chr12	4234027	4239950	+	3840	-0.155739643370821	3.45853104756551	-3.87929229637772	0.000210081841125869	0.00471742947437396	0.531500438244691
Ptpru	Ptpru	ENSMUSG00000028909	chr4	131768457	131838288	-	7113	0.258846037079945	6.11411187852668	3.878794208164	0.000210445424252453	0.00471742947437396	0.287607786839124
Ppm1f	Ppm1f	ENSMUSG00000026181	chr16	16896469	16927364	+	4922	0.103125017439202	6.56535620153138	3.87863943615603	0.000210558523682085	0.00471742947437396	0.278357466726643
Rnf215	Rnf215	ENSMUSG00000003581	chr11	4135202	4141172	+	2232	0.129639657916829	4.66826253400436	3.87698568338969	0.000211770635105064	0.0047337010098058	0.401304293689676
Sike1	Sike1	ENSMUSG00000027854	chr3	102995708	103008459	+	10296	0.0855916014856444	5.69021126945166	3.87668219441421	0.000211993799435622	0.0047337010098058	0.301293291187615
Pot1a	Pot1a	ENSMUSG00000029676	chr6	25743737	25809246	-	8669	0.119716093487436	4.32819310812776	3.87475190243833	0.000213418471553661	0.00475755734667119	0.433807010038787
Zbtb9	Zbtb9	ENSMUSG00000079605	chr17	26973167	27008376	+	3482	0.128471952450119	4.74660058178968	3.87379486789931	0.000214128210701482	0.00476542332916149	0.380672909915664
Nkapd1	Nkapd1	ENSMUSG00000059820	chr9	50605240	50617464	-	5321	-0.146637469339933	4.05233771623862	-3.86975748398129	0.000217147260925065	0.00482457133965457	0.45248118507601
Bcl2	Bcl2	ENSMUSG00000057329	chr1	106538178	106714274	-	9157	0.174093287004649	4.97621869773677	3.86903594551787	0.000217691076935823	0.00482618977507179	0.339424217072902
Nacc1	Nacc1	ENSMUSG00000001910	chr8	84670479	84687902	-	4673	-0.0807603510053179	7.11452589760266	-3.8682367937959	0.00021829490870298	0.00482618977507179	0.252379426071704
Slc13a5	Slc13a5	ENSMUSG00000020805	chr11	72241989	72267222	-	4940	-0.268793554201003	4.14252953966125	-3.86811494660712	0.00021838711588181	0.00482618977507179	0.434959322877106
Lmtk2	Lmtk2	ENSMUSG00000038970	chr5	144100436	144188204	+	8114	-0.215288956634788	7.79847562392748	-3.86774693994955	0.000218665828946187	0.00482618977507179	0.27116617889296
Nosip	Nosip	ENSMUSG00000003421	chr7	45062429	45078210	+	2800	-0.0977643256525429	5.34930027013732	-3.86675936044272	0.000219415462510693	0.00483474368136186	0.299121360025372
Dact2	Dact2	ENSMUSG00000048826	chr17	14195052	14204304	-	3379	-0.4279889036593	5.66183870506608	-3.86599402528064	0.000219998087808412	0.00483479691617095	0.271053273464256
Soga3	Soga3	ENSMUSG00000038916	chr10	29143839	29199630	+	4175	0.122251954440929	6.19237540209033	3.86580524178615	0.000220142029883318	0.00483479691617095	0.242074629477284
Tm6sf2	Tm6sf2	ENSMUSG00000036151	chr8	70072924	70080066	+	1901	0.626646326034418	1.46441619718705	3.86428132068111	0.00022130727749902	0.00485240735048343	0.332424504188189
Vegfa	Vegfa	ENSMUSG00000023951	chr17	46016993	46032369	-	4285	0.191811115028263	6.41744475362152	3.86242188378897	0.00022273705923775	0.00487575074098636	0.226378735774347
Mapk4	Mapk4	ENSMUSG00000024558	chr18	73928486	74065359	-	5400	-0.185287132051631	6.56454795375227	-3.86123406497329	0.000223655028646734	0.00488783240183279	0.222400943573911
Gkap1	Gkap1	ENSMUSG00000021552	chr13	58233346	58275699	-	5773	0.228432217333867	4.65204861293923	3.85918029954847	0.000225250755192793	0.00491466231060355	0.346037402099553
Cdc37l1	Cdc37l1	ENSMUSG00000024780	chr19	28990352	29026681	+	12214	0.139248830247646	7.45322734642649	3.85794187470537	0.000226218234196375	0.00492771954522707	0.228263422995082
Celf1	Celf1	ENSMUSG00000005506	chr2	90940382	91019497	+	8446	-0.146968677602376	7.94049094285506	-3.85715888587233	0.000226831966402736	0.00493304111950445	0.241338928063835
Dnajc14	Dnajc14	ENSMUSG00000025354	chr10	128804062	128819446	+	6558	-0.107933933632056	5.46285840440679	-3.85629465576587	0.000227511225516267	0.00493976812084344	0.255425730798948
Zfp692	Zfp692	ENSMUSG00000037243	chr11	58307069	58314627	+	1963	0.225865529110469	4.86739973824716	3.85279057418591	0.000230285299682566	0.00499188247834627	0.299447880254526
Chmp2a	Chmp2a	ENSMUSG00000033916	chr7	13032010	13034807	-	1162	-0.0891463052570076	5.6025471679741	-3.85197482051485	0.000230935729343576	0.00499786838561552	0.228373093770279
Itsn1	Itsn1	ENSMUSG00000022957	chr16	91729281	91920597	+	23425	0.153971961984532	7.90760350132429	3.84952830747596	0.000232896965103067	0.00503215724113471	0.215042436072634
Eipr1	Eipr1	ENSMUSG00000036613	chr12	28751803	28869865	+	4998	-0.146367654217628	5.5090184665305	-3.84894305422859	0.000233368483965465	0.00503419929950056	0.227040009283743
Myo16	Myo16	ENSMUSG00000039057	chr8	10153911	10634742	+	7910	-0.219150806298036	5.50447294629023	-3.84767434777524	0.000234393771720248	0.00504611131258109	0.224662364714113
Rps7	Rps7	ENSMUSG00000061477	chr12	28630854	28635953	-	2015	-0.114308063489191	7.06406170814467	-3.84731835299145	0.000234682236358847	0.00504611131258109	0.183730937034804
Hus1	Hus1	ENSMUSG00000020413	chr11	8993137	9011191	-	6450	0.139401307933107	4.15972020885258	3.84685969758452	0.00023505438751033	0.00504611131258109	0.366191505860225
Pars2	Pars2	ENSMUSG00000043572	chr4	106651069	106655282	+	3094	-0.254840441680741	2.91204275711834	-3.84604574308523	0.000235716215447423	0.00505219682964596	0.438232659806885
Calm1	Calm1	ENSMUSG00000001175	chr12	100199435	100209814	+	4706	-0.155471546168858	11.4467041011945	-3.84493225152226	0.000236624481614952	0.00505577488084372	0.303003041847685
Proser3	Proser3	ENSMUSG00000036864	chr7	30539134	30552299	-	4717	0.283140562748579	2.01930147025788	3.84491276915871	0.000236640402945205	0.00505577488084372	0.365038329674625
L3mbtl2	L3mbtl2	ENSMUSG00000022394	chr15	81663889	81688315	+	5945	-0.0909901441492034	5.41953803806444	-3.84419071748301	0.000237231198637806	0.00506030063164636	0.218931390999077
Zfp13	Zfp13	ENSMUSG00000062012	chr17	23575844	23599487	-	2652	-0.121786481374947	4.20815111640525	-3.84344295380551	0.000237844517447048	0.00506315883378197	0.353050408010496
Braf	Braf	ENSMUSG00000002413	chr6	39603237	39725463	-	13862	-0.0774897930766141	7.46636390764702	-3.84310336574326	0.000238123548836597	0.00506315883378197	0.181348428511989
Sptlc1	Sptlc1	ENSMUSG00000021468	chr13	53332748	53377397	-	3556	0.120801492117823	5.32893564460601	3.84206779132569	0.000238976387700917	0.00506706327342319	0.220117453386916
Slc7a5	Slc7a5	ENSMUSG00000040010	chr8	121881150	121907694	-	3708	-0.146177130781036	6.49169369582508	-3.84195904112217	0.000239066117146455	0.00506706327342319	0.160988778650626
Flvcr1	Flvcr1	ENSMUSG00000066595	chr1	191005847	191026158	-	5177	0.232779456190563	4.47118679462453	3.84078307088014	0.000240038464328492	0.00507733337674118	0.308692274425286
Dcaf7	Dcaf7	ENSMUSG00000049354	chr11	106036872	106059324	+	6133	-0.108992845937159	7.98687420410621	-3.84045410627994	0.000240311143121428	0.00507733337674118	0.188511753186608
Kansl3	Kansl3	ENSMUSG00000010453	chr1	36335730	36369181	-	6742	0.102594581312355	6.5898126403437	3.83931798447744	0.00024125515193085	0.00508922597746073	0.151291542178106
Cdc34	Cdc34	ENSMUSG00000020307	chr10	79682195	79688398	+	1572	-0.139538129290911	5.12830697102636	-3.83695841464778	0.000243227059258348	0.0051147146572516	0.225756327377781
Sema4g	Sema4g	ENSMUSG00000025207	chr19	44989101	45003397	+	8661	0.376457532522544	5.4813910784286	3.83695547918148	0.000243229522006648	0.0051147146572516	0.190991857652875
Ptpn9	Ptpn9	ENSMUSG00000032290	chr9	56994923	57062807	+	4657	0.117993596969103	5.35426784125986	3.83456150455933	0.000245245928447038	0.00512907434225141	0.193774557489302
Ptpdc1	Ptpdc1	ENSMUSG00000038042	chr13	48577872	48625664	-	5151	0.182466419593727	5.58151247819158	3.83435911327224	0.000245417129363111	0.00512907434225141	0.17501758382987
Mterf1b	Mterf1b	ENSMUSG00000053178	chr5	4192367	4197651	+	1368	0.369763274427792	1.39022549073844	3.83435907794098	0.00024541715925946	0.00512907434225141	0.230031914640355
Kmt5c	Kmt5c	ENSMUSG00000059851	chr7	4740115	4747514	+	4001	0.214310928899682	4.31336701988035	3.83432162745135	0.000245448850797473	0.00512907434225141	0.30423507263852
Spry3	Spry3	ENSMUSG00000061654	GL456233.1	101352	106395	-	4349	0.252341404446327	3.35293854398123	3.83298134150037	0.000246585610590745	0.00514477759096597	0.390655391655926
Mgme1	Mgme1	ENSMUSG00000027424	chr2	144270663	144281227	+	3348	0.222348685763024	2.68638064259273	3.83170184844121	0.000247675498819149	0.00515945543795958	0.389334895788153
